codigo,latitude,longitude,altitude,nome,estado,municipio,responsavel,ultima_att,tipo
2151037,-21.1,-51.1667,460,AMANDABA (EFNOB),SÃO PAULO,MIRANDÓPOLIS,DAEE-SP,2005-07-13 00:00:00,2
2151038,-21.3833,-51.5667,400,TUPI PAULISTA (ACCO),SÃO PAULO,TUPI PAULISTA,DAEE-SP,2005-05-18 00:00:00,2
2151039,-21.7333,-51.0167,460,LUCÉLIA,SÃO PAULO,LUCÉLIA,DAEE-SP,2006-05-05 00:00:00,2
2151041,-21.3167,-51.8333,350,PAULICÉIA,SÃO PAULO,PAULICÉIA,DAEE-SP,2005-05-18 00:00:00,2
2151043,-21.55,-51.2667,410,PACAEMBU,SÃO PAULO,PACAEMBU,DAEE-SP,2005-05-18 00:00:00,2
2151044,-21.75,-51,420,FAZENDA CALIFORNIA  C7-071,SÃO PAULO,INÚBIA PAULISTA,DAEE-SP,2005-05-18 00:00:00,2
2151045,-21.7167,-51.0167,450,LUCÉLIA (MÁQUINAS WHOLLEY),SÃO PAULO,LUCÉLIA,DAEE-SP,2005-07-13 00:00:00,2
2151046,-21.4167,-51.2167,310,FAZENDA ÁGUAS CLARAS,SÃO PAULO,PACAEMBU,DAEE-SP,2005-05-18 00:00:00,2
2151047,-21.8667,-51.8333,410,PRESIDENTE VENCESLAU,SÃO PAULO,PRESIDENTE VENCESLA,DAEE-SP,2005-05-18 00:00:00,2
2151048,-21.2167,-51.3,350,FAZENDA SANTA MARIA,SÃO PAULO,MIRANDÓPOLIS,DAEE-SP,2005-05-18 00:00:00,2
2151049,-21.4333,-51.0167,280,VALPARAÍSO / ADAMANTINA,SÃO PAULO,VALPARAÍSO,DAEE-SP,2005-05-18 00:00:00,2
2151050,-21.1333,-51.7667,260,FAZENDA BURITIS,SÃO PAULO,PAULICÉIA,DAEE-SP,2005-05-18 00:00:00,2
2151051,-21.9997,-51.1333,440,TECAINDA,SÃO PAULO,MARTINÓPOLIS,DAEE-SP,2005-05-18 00:00:00,2
2151052,-21.5833,-51.7167,270,FAZENDA PAULISTA,SÃO PAULO,OURO VERDE,DAEE-SP,2005-05-18 00:00:00,2
2151053,-21.0167,-51.1,420,GRANJA YUBA,SÃO PAULO,MIRANDÓPOLIS,DAEE-SP,2005-04-27 00:00:00,2
2151054,-21.7167,-51.8167,320,BAIRRO PEDERNEIRAS,SÃO PAULO,PRESIDENTE VENCESLA,DAEE-SP,2005-05-18 00:00:00,2
2151055,-21.1333,-51.1,430,MIRANDÓPOLIS,SÃO PAULO,MIRANDÓPOLIS,DAEE-SP,2005-05-18 00:00:00,2
2151056,-21.7333,-51.45,300,RIBEIRÃO DA ILHA,SÃO PAULO,FLORA RICA,ANA,2005-05-18 00:00:00,2
2151057,-21,-51,,FAZENDA MARRECAS,SÃO PAULO,PRESIDENTE VENCESLA,DAEE-SP,2005-05-18 00:00:00,2
2151059,-21.9667,-51.65,450,SANTO ANASTÁCIO,SÃO PAULO,SANTO ANASTÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2151060,-21.8333,-51.6,420,RIBEIRÃO DOS ÍNDIOS,SÃO PAULO,SANTO ANASTÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2151061,-21.7833,-51.0333,400,BALISA,SÃO PAULO,LUCÉLIA,DAEE-SP,2005-05-18 00:00:00,2
2151062,-21.478,-51.522,405,DRACENA_Jardim Europa,SÃO PAULO,DRACENA,CEMADEN,,2
2151063,-21.565,-51.267,439,PACAEMBU_Avenida Espanha,SÃO PAULO,PACAEMBU,CEMADEN,,2
2152000,-20.8006,-52.3883,316,PORTO VELHO,MATO GROSSO DO SUL,TRÊS LAGOAS,ANA,2021-04-14 00:00:00,2
2152001,-21.7258,-52.3342,293,PORTO UERÊ,MATO GROSSO DO SUL,BATAGUASSU,ANA,2021-04-14 00:00:00,2
2152002,-21.7833,-52.1333,300,PRESIDENTE EPITÁCIO,SÃO PAULO,PRESIDENTE EPITÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2152003,-21.9167,-52.1833,350,FAZENDA SUL MINEIRA,SÃO PAULO,PRESIDENTE EPITÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2152005,-21.2953,-52.8106,393,XAVANTINA DO SUL,MATO GROSSO DO SUL,SANTA RITA DO PARDO,ANA,2021-04-14 00:00:00,2
2152006,-21.75,-52.1,300,PRESIDENTE EPITÁCIO,SÃO PAULO,PRESIDENTE EPITÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2152008,-21.7667,-52.15,260,PORTO TIBIRICA (SNBP),SÃO PAULO,PRESIDENTE EPITÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2152009,-21.75,-52.1,260,PRESIDENTE EPITÁCIO (EFS),SÃO PAULO,PRESIDENTE EPITÁCIO,DAEE-SP,2005-05-18 00:00:00,2
2152010,-21.6186,-51.9947,,COOPERATIVA LAGOA S. PAULO,SÃO PAULO,PRESIDENTE EPITÁCIO,CESP,2018-08-13 00:00:00,2
2152011,-21.6833,-52.4667,,PORTO UERÊ - POU,MATO GROSSO DO SUL,BATAGUASSU,CESP,2012-06-22 00:00:00,2
2152012,-21.0033,-52.1678,260,UHE PORTO PRIMAVERA PORTO VELHO,MATO GROSSO DO SUL,TRÊS LAGOAS,CESP,2015-03-11 00:00:00,2
2152013,-21.5333,-52,,TAQUARUÇU,SÃO PAULO,TEODORO SAMPAIO,PARANAPANEMA,2015-06-23 00:00:00,2
2152014,-21.2494,-52.2881,336,FAZENDA BOA ESPERANÇA,MATO GROSSO DO SUL,BRASILÂNDIA,ANA,2021-04-14 00:00:00,2
2152015,-21.5333,-52.2167,275,ESTRADA RIO TAQUARUÇU,MATO GROSSO DO SUL,BRASILÂNDIA,ANA,2010-09-27 00:00:00,2
2152016,-21.0697,-52.9936,352,FAZENDA MIMOSINHO,MATO GROSSO DO SUL,SANTA RITA DO PARDO,ANA,2021-04-14 00:00:00,2
2152017,-21,-52,,RIBEIRÃO BANDEIRANTES - RBA,SÃO PAULO,PRESIDENTE EPITÁCIO,CESP,2012-06-22 00:00:00,2
2152018,-21,-52,,AGROVILA 5 - AGR,SÃO PAULO,PRESIDENTE EPITÁCIO,CESP,2012-06-22 00:00:00,2
2152019,-21.6633,-52.8672,,UHE PORTO PRIMAVERA FAZENDA BURITI,MATO GROSSO DO SUL,BATAGUASSU,CESP,2015-03-11 00:00:00,2
2152020,-21.7237,-52.4185,362,BATAGUASSU_Centro de Educação Inf. Ênio MArtins,MATO GROSSO DO SUL,BATAGUASSU,CEMADEN,,2
2152021,-21.2947,-52.0664,340,ESCOLA AGRÍCOLA-PROJETO EDUCAR,MATO GROSSO DO SUL,BRASILÂNDIA,CPRM,2016-09-12 00:00:00,2
2152022,-21.2964,-52.8233,366,PAÇO MUNICIPAL,MATO GROSSO DO SUL,SANTA RITA DO PARDO,CPRM,2016-09-12 00:00:00,2
2152023,-21.6633,-52.8675,259,FAZENDA BURITI,MATO GROSSO DO SUL,BATAGUASSU,ANA,2019-05-16 00:00:00,2
2153000,-21.6153,-53.0522,271,PORTO PINDAÍBA,MATO GROSSO DO SUL,NOVA ANDRADINA,ANA,2021-04-14 00:00:00,2
2153001,-21.05,-53.6167,,FAZENDA RIBEIRÃO CLARO,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,ANA,2005-05-18 00:00:00,2
2153002,-21.4094,-53.6133,335,PASSAGEM RIBEIRÃO LONTRA,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,ANA,2021-04-14 00:00:00,2
2153003,-21.9822,-53.4389,374,XAVANTE,MATO GROSSO DO SUL,NOVA ANDRADINA,ANA,2021-06-02 00:00:00,2
2153004,-21.0228,-53.5369,383,LANCEIRO,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,ANA,2021-04-14 00:00:00,2
2153005,-21.2114,-53.9569,343,FAZENDA DIVISA,MATO GROSSO DO SUL,CAMPO GRANDE,ANA,2020-03-10 00:00:00,2
2154000,-21.6472,-54.4253,287,AROEIRA,MATO GROSSO DO SUL,RIO BRILHANTE,ANA,2020-03-10 00:00:00,2
2154001,-21.8061,-54.6031,321,PORTO RIO BRILHANTE,MATO GROSSO DO SUL,RIO BRILHANTE,ANA,2019-12-03 00:00:00,2
2154002,-20.9939,-54.5081,392,VAU DO BALSAMO,MATO GROSSO DO SUL,SIDROLÂNDIA,ANA,2020-03-10 00:00:00,2
2154003,-20.9839,-54.5142,,VAU DO BALSAMO - VAB,MATO GROSSO DO SUL,CAMPO GRANDE,CESP,2016-09-22 00:00:00,2
2154004,-21.0333,-54.5,,PORTO PINDAÍBA,MATO GROSSO DO SUL,NOVA ANDRADINA,CESP,2006-06-12 00:00:00,2
2154005,-21,-54,445,FAZENDA SÃO FRANCISCO,MATO GROSSO DO SUL,RIO BRILHANTE,ANA,2010-09-27 00:00:00,2
2154006,-21.8717,-54.0808,284,RETIRO GUARUJÁ,MATO GROSSO DO SUL,RIO BRILHANTE,ANA,2021-06-02 00:00:00,2
2154007,-21.1828,-54.7461,368,CAPÃO BONITO,MATO GROSSO DO SUL,SIDROLÂNDIA,ANA,2019-12-03 00:00:00,2
2154008,-21.3019,-54.1994,349,FAZENDA PONTE,MATO GROSSO DO SUL,CAMPO GRANDE,ANA,2020-03-10 00:00:00,2
2154009,-21.8983,-54.02,,BRILHANTE,MATO GROSSO DO SUL,RIO BRILHANTE,ITAIPU,2020-10-30 00:00:00,2
2155000,-21.6186,-55.1369,356,MARACAJU,MATO GROSSO DO SUL,MARACAJU,ANA,2019-12-03 00:00:00,2
2155001,-21.1492,-55.825,210,NIOAQUE,MATO GROSSO DO SUL,NIOAQUE,ANA,2021-06-02 00:00:00,2
2155002,-21.2208,-55.8033,,NIOAQUE,MATO GROSSO DO SUL,NIOAQUE,SEMA-MS,2014-11-21 00:00:00,2
2155003,-21.6353,-55.1586,402,MARACAJU_Rodoviária Nova,MATO GROSSO DO SUL,MARACAJU,CEMADEN,,2
2156000,-21.1183,-56.48,310,BONITO,MATO GROSSO DO SUL,BONITO,ANA,2021-06-02 00:00:00,2
2156001,-21.4406,-56.0908,281,JARDIM,MATO GROSSO DO SUL,GUIA LOPES DA LAGUN,ANA,2021-06-02 00:00:00,2
2156002,-21.5119,-56.7017,384,FIGUEIRA (FAZENDA),MATO GROSSO DO SUL,JARDIM,ANA,2001-12-28 00:00:00,2
2156003,-21.4711,-56.1919,,JARDIM,MATO GROSSO DO SUL,JARDIM,CEMTEC-MS,2007-01-05 00:00:00,2
2157000,-21.7,-57.8833,85,PORTO MURTINHO,MATO GROSSO DO SUL,PORTO MURTINHO,INMET,2007-08-27 00:00:00,2
2157002,-20.7833,-57.0333,179,ESPERANÇA,MATO GROSSO DO SUL,PORTO MURTINHO,DNOS,2010-09-27 00:00:00,2
2157003,-21.1919,-57.0392,208,SANTA OTÍLIA,MATO GROSSO DO SUL,PORTO MURTINHO,ANA,2021-06-02 00:00:00,2
2157004,-21.7014,-57.8917,83,PORTO MURTINHO,MATO GROSSO DO SUL,PORTO MURTINHO,ANA,2021-06-02 00:00:00,2
2157005,-21.6889,-57.3597,213,MARABÁ,MATO GROSSO DO SUL,PORTO MURTINHO,ANA,2021-06-02 00:00:00,2
2157006,-21.0989,-57.8447,80,BARRANCO BRANCO,MATO GROSSO DO SUL,PORTO MURTINHO,ANA,2019-11-27 00:00:00,2
2163000,-21.2833,-63.4667,,VILLA MONTES,BOLÍVIA,BOLÍVIA,BOLÍVIA,2011-10-06 00:00:00,2
2164000,-21.5333,-64.8,1875,TARIJA (AASANA),BOLÍVIA,BOLÍVIA,BOLÍVIA,2011-10-06 00:00:00,2
2164001,-21.3833,-64.7667,2080,CANASMORO,BOLÍVIA,BOLÍVIA,BOLÍVIA,2005-06-01 00:00:00,2
2164002,-21.5333,-64.1833,300,ENTRE RIOS,BOLÍVIA,BOLÍVIA,BOLÍVIA,2005-06-01 00:00:00,2
2165000,-21.3333,-65.8333,3120,OPLOCA,BOLÍVIA,BOLÍVIA,BOLÍVIA,2008-07-24 00:00:00,2
2165001,-21.4333,-65.7,2952,TUPIZA,BOLÍVIA,BOLÍVIA,BOLÍVIA,2012-04-17 00:00:00,2
2165002,-21.2333,-65.2667,2200,EL PUENTE,BOLÍVIA,BOLÍVIA,BOLÍVIA,2005-06-01 00:00:00,2
2165003,-21.8,-65.55,3460,MOJO,BOLÍVIA,BOLÍVIA,BOLÍVIA,2005-06-01 00:00:00,2
2165004,-21.3333,-65.8,4120,OPLACA,BOLÍVIA,BOLÍVIA,BOLÍVIA,2011-07-27 00:00:00,2
2165005,-21.7167,-65.7833,,PAMPA GRANDE,BOLÍVIA,BOLÍVIA,BOLÍVIA,2008-07-24 00:00:00,2
